Name,pr
"Elephant Man",9.82678677358962e-05
"Dodgy",9.82678677358962e-05
"Carl Butler",9.82678677358962e-05
"Frank Morgan",9.82678677358962e-05
"Firefall",9.82678677358962e-05
"Ugly Kid Joe",9.82678677358962e-05
"Edwin McCain",9.82678677358962e-05
"James Spaulding",9.82678677358962e-05
"Firehouse",9.82678677358962e-05
"Dispatch",9.82678677358962e-05
"M83",9.82678677358962e-05
"First Choice",9.82678677358962e-05
"Disturbed",9.82678677358962e-05
"Rise Against",9.82678677358962e-05
"Ruth Cameron",9.82678677358962e-05
"Riders in the Sky",9.82678677358962e-05
"Joe Zawinul",9.82678677358962e-05
"Faster Pussycat",9.82678677358962e-05
"August Burns Red",9.82678677358962e-05
"Don Chezina",9.82678677358962e-05
"Carlos Ponce",9.82678677358962e-05
"Don Carlos",9.82678677358962e-05
"Fischerspooner",9.82678677358962e-05
"Eloy",9.82678677358962e-05
"Jane Child",9.82678677358962e-05
"The Edge",9.82678677358962e-05
"Pat Metheny Group",9.82678677358962e-05
"Stacy Lattisaw",9.82678677358962e-05
"Fred Eaglesmith",9.82678677358962e-05
"Edie Brickell",9.82678677358962e-05
"Jason Becker",9.82678677358962e-05
"Eileen Farrell",9.82678677358962e-05
"Graham Parker & the Rumour",9.82678677358962e-05
"Flaw",9.82678677358962e-05
"Fine Young Cannibals",9.82678677358962e-05
"DÃ³nal Lunny",9.82678677358962e-05
"John Cafferty",9.82678677358962e-05
"Emerson Drive",9.82678677358962e-05
"Great Big Sea",9.82678677358962e-05
"Donald Harrison",9.82678677358962e-05
"Greater Vision",9.82678677358962e-05
"Fun Boy Three",9.82678677358962e-05
"Deadsy",9.82678677358962e-05
"Dos",9.82678677358962e-05
"Flogging Molly",9.82678677358962e-05
"Floetry",9.82678677358962e-05
"Eric Johnson",9.82678677358962e-05
"John Parr",9.82678677358962e-05
"Foxy Brown",9.82678677358962e-05
"Eric Serra",9.82678677358962e-05
"Lee Roy Parnell",9.82678677358962e-05
"John Taylor",9.82678677358962e-05
"Frank Butler",9.82678677358962e-05
"LeftÃ¶ver Crack",9.82678677358962e-05
"Wall of Voodoo",9.82678677358962e-05
"Galactic",9.82678677358962e-05
"John Travolta",9.82678677358962e-05
"Cassie",9.82678677358962e-05
"Deicide",9.82678677358962e-05
"CesÃ¡ria Ã‰vora",9.82678677358962e-05
"Dazz Band",9.82678677358962e-05
"Dorothy Loudon",9.82678677358962e-05
"The Flying Luttenbachers",9.82678677358962e-05
"Gretchen Wilson",9.82678677358962e-05
"Gene Loves Jezebel",9.82678677358962e-05
"Dee Clark",9.82678677358962e-05
"Warren Haynes",9.82678677358962e-05
"Halifax",9.82678677358962e-05
"Dougie MacLean",9.82678677358962e-05
"Johnny ""Hammond"" Smith",9.82678677358962e-05
"Destruction",9.82678677358962e-05
"Drive-By Truckers",9.82678677358962e-05
"Ty Herndon",9.82678677358962e-05
"Nouvelle Vague",9.82678677358962e-05
"Charles & Eddie",9.82678677358962e-05
"Derek Trucks",9.82678677358962e-05
"Max Richter",9.82678677358962e-05
"Wet",9.82678677358962e-05
"Wet Wet Wet",9.82678677358962e-05
"Wheatus",9.82678677358962e-05
"Charles Earland",9.82678677358962e-05
"Amy Millan",9.82678677358962e-05
"DragonForce",9.82678677358962e-05
"Tycho",9.82678677358962e-05
"Dramarama",9.82678677358962e-05
"Des'ree",9.82678677358962e-05
"Dub Pistols",9.82678677358962e-05
"Vetiver",9.82678677358962e-05
"Drake Bell",9.82678677358962e-05
"Lou Ann Barton",9.82678677358962e-05
"Lou Bega",9.82678677358962e-05
"Wesley Willis",9.82678677358962e-05
"Jamie Foxx",9.82678677358962e-05
"David Lindley",9.82678677358962e-05
"Jamie Cullum",9.82678677358962e-05
"Ricochet",9.82678677358962e-05
"David Guetta",9.82678677358962e-05
"Dimmu Borgir",9.82678677358962e-05
"Rilo Kiley",9.82678677358962e-05
"Carla Bruni",9.82678677358962e-05
"Dido",9.82678677358962e-05
"Life Without Buildings",9.82678677358962e-05
"Umphrey's McGee",9.82678677358962e-05
"Jonathan Butler",9.82678677358962e-05
"Jane Olivor",9.82678677358962e-05
"Vitalic",9.82678677358962e-05
"Hombres G",9.82678677358962e-05
"Hot Action Cop",9.82678677358962e-05
"John Handy",9.82678677358962e-05
"Vixen",9.82678677358962e-05
"Dead Meadow",9.82678677358962e-05
"Machel Montano",9.82678677358962e-05
"Bloc Party",9.82678677358962e-05
"Vitamin C",9.82678677358962e-05
"Lizz Wright",9.82678677358962e-05
"Jeff Foxworthy",9.82678677358962e-05
"Shadow",9.82678677358962e-05
"Vivian Green",9.82678677358962e-05
"Big John Patton",9.82678677358962e-05
"Walter Hawkins",9.82678677358962e-05
"Howard Huntsberry",9.82678677358962e-05
"Death in June",9.82678677358962e-05
"Jobriath",9.82678677358962e-05
"Howard Stern",9.82678677358962e-05
"Local H",9.82678677358962e-05
"Walk the Moon",9.82678677358962e-05
"Death Angel",9.82678677358962e-05
"Marisela",9.82678677358962e-05
"The Wannadies",9.82678677358962e-05
"Deee-Lite",9.82678677358962e-05
"Lil' Mo",9.82678677358962e-05
"Hugh Mundell",9.82678677358962e-05
"John Kay",9.82678677358962e-05
"Deacon Blue",9.82678677358962e-05
"Robin Thicke",9.82678677358962e-05
"Johnny Hates Jazz",9.82678677358962e-05
"Johnny ""Big Moose"" Walker",9.82678677358962e-05
"Johnny Lee",9.82678677358962e-05
"Leon Redbone",9.82678677358962e-05
"Dennis DeYoung",9.82678677358962e-05
"Lemon Jelly",9.82678677358962e-05
"Razorlight",9.82678677358962e-05
"Wayman Tisdale",9.82678677358962e-05
"Johnny Clegg",9.82678677358962e-05
"Sammie",9.82678677358962e-05
"The Derek Trucks Band",9.82678677358962e-05
"Juanes",9.82678677358962e-05
"Liquid Tension Experiment",9.82678677358962e-05
"Johnny Rodriguez",9.82678677358962e-05
"Devendra Banhart",9.82678677358962e-05
"Les Nubians",9.82678677358962e-05
"Lenny White",9.82678677358962e-05
"Destroyer",9.82678677358962e-05
"We Are Scientists",9.82678677358962e-05
"Love Battery",9.82678677358962e-05
"Grupo Mojado",9.82678677358962e-05
"DevilDriver",9.82678677358962e-05
"White Town",9.82678677358962e-05
"Julie Roberts",9.82678677358962e-05
"People Like Us",9.82678677358962e-05
"Joi",9.82678677358962e-05
"Diana King",9.82678677358962e-05
"Wayne Newton",9.82678677358962e-05
"Leon Haywood",9.82678677358962e-05
"Wayne Watson",9.82678677358962e-05
"Scooter",9.82678677358962e-05
"Junior Senior",9.82678677358962e-05
"Leroy Van Dyke",9.82678677358962e-05
"JoJo",9.82678677358962e-05
"Wayne Toups",9.82678677358962e-05
"Wayne Wonder",9.82678677358962e-05
"The Academy Is...",9.82678677358962e-05
"Diamond Rio",9.82678677358962e-05
"Julee Cruise",9.82678677358962e-05
"RÃ³isÃ­n Murphy",9.82678677358962e-05
"Pepper Adams",9.82678677358962e-05
"Honeymoon Suite",9.82678677358962e-05
"Diane Schuur",9.82678677358962e-05
"Lucy Pearl",9.82678677358962e-05
"Department S",9.82678677358962e-05
"Say Anything",9.82678677358962e-05
"Wild Cherry",9.82678677358962e-05
"Justin Adams",9.82678677358962e-05
"Jordan Rudess",9.82678677358962e-05
"Dillinger Four",9.82678677358962e-05
"Various Artists",9.82678677358962e-05
"Dinah Shore",9.82678677358962e-05
"Julian Lennon",9.82678677358962e-05
"Hoodoo Gurus",9.82678677358962e-05
"Pete Droge",9.82678677358962e-05
"Lifehouse",9.82678677358962e-05
"Jeffrey Lewis",9.82678677358962e-05
"Hooverphonic",9.82678677358962e-05
"Amos Lee",9.82678677358962e-05
"Lighthouse",9.82678677358962e-05
"Jennifer Hudson",9.82678677358962e-05
"Little Texas",9.82678677358962e-05
"Marilyn McCoo",9.82678677358962e-05
"Jonny Lang",9.82678677358962e-05
"Marie Osmond",9.82678677358962e-05
"Maria Rita",9.82678677358962e-05
"Celtic Woman",9.82678677358962e-05
"S Club 7",9.82678677358962e-05
"Peter Knight",9.82678677358962e-05
"Josh Groban",9.82678677358962e-05
"Howard McGhee",9.82678677358962e-05
"Josh Kelley",9.82678677358962e-05
"Roachford",9.82678677358962e-05
"Josh Turner",9.82678677358962e-05
"Lila McCann",9.82678677358962e-05
"Josh Rouse",9.82678677358962e-05
"Gyptian",9.82678677358962e-05
"Rooney",9.82678677358962e-05
"Marion Meadows",9.82678677358962e-05
"Robbie Dupree",9.82678677358962e-05
"Robert Mirabal",9.82678677358962e-05
"Jesse Powell",9.82678677358962e-05
"Saga",9.82678677358962e-05
"Ronan Keating",9.82678677358962e-05
"Phil Lynott",9.82678677358962e-05
"Philip Aaberg",9.82678677358962e-05
"Calle 13",9.82678677358962e-05
"Platinum Blonde",9.82678677358962e-05
"Joss Stone",9.82678677358962e-05
"Play",9.82678677358962e-05
"Robert Randolph",9.82678677358962e-05
"Robert Glasper",9.82678677358962e-05
"Saigon Kick",9.82678677358962e-05
"Rockwell",9.82678677358962e-05
"Rossington Collins Band",9.82678677358962e-05
"RÃ¶yksopp",9.82678677358962e-05
"Sammy",9.82678677358962e-05
"Los Lonely Boys",9.82678677358962e-05
"Lisa Gerrard",9.82678677358962e-05
"Judy Kuhn",9.82678677358962e-05
"Plastilina Mosh",9.82678677358962e-05
"Blitzen Trapper",9.82678677358962e-05
"Running Wild",9.82678677358962e-05
"Junior Kelly",9.82678677358962e-05
"Lucky Ali",9.82678677358962e-05
"Lisette Melendez",9.82678677358962e-05
"Junkie XL",9.82678677358962e-05
"Junkyard",9.82678677358962e-05
"Martin Sexton",9.82678677358962e-05
"Jump, Little Children",9.82678677358962e-05
"Justin Tubb",9.82678677358962e-05
"Penetration",9.82678677358962e-05
"Lucero",9.82678677358962e-05
"Luis Fonsi",9.82678677358962e-05
"Pierre Bachelet",9.82678677358962e-05
"Blindside",9.82678677358962e-05
"VAST",9.82678677358962e-05
"Mary Gauthier",9.82678677358962e-05
"Quantic",9.82678677358962e-05
"Luis Enrique",9.82678677358962e-05
"Jennifer Holliday",9.82678677358962e-05
"Charlie Parr",9.82678677358962e-05
"Jens Lekman",9.82678677358962e-05
"Company",9.82678677358962e-05
"Lumidee",9.82678677358962e-05
"Secret Weapon",9.82678677358962e-05
"Matt Redman",9.82678677358962e-05
"Jem",9.82678677358962e-05
"Jermaine Stewart",9.82678677358962e-05
"Matchbook Romance",9.82678677358962e-05
"She Wants Revenge",9.82678677358962e-05
"Rahsaan Patterson",9.82678677358962e-05
"Matt Bianco",9.82678677358962e-05
"Jonathan Coulton",9.82678677358962e-05
"Eluveitie",9.82678677358962e-05
"Rage",9.82678677358962e-05
"10 Years",9.82678677358962e-05
"Jesse Cook",9.82678677358962e-05
"Rammstein",9.82678677358962e-05
"Mark Wills",9.82678677358962e-05
"Marmalade",9.82678677358962e-05
"Hollywood Undead",9.82678677358962e-05
"Nicholas Payton",9.82678677358962e-05
"Pieces of a Dream",9.82678677358962e-05
"CÃ©u",9.82678677358962e-05
"Raul Malo",9.82678677358962e-05
"Phil Vassar",9.82678677358962e-05
"Rose Royce",9.82678677358962e-05
"No Use for a Name",9.82678677358962e-05
"Jim Ed Brown",9.82678677358962e-05
"Jesus Jones",9.82678677358962e-05
"Nikki Jean",9.82678677358962e-05
"Roy Hargrove",9.82678677358962e-05
"Pink Martini",9.82678677358962e-05
"Richard Hawley",9.82678677358962e-05
"Jet",9.82678677358962e-05
"Rebecca Lynn Howard",9.82678677358962e-05
"Ray Stevens",9.82678677358962e-05
"Plain White T's",9.82678677358962e-05
"Jimmy Cobb",9.82678677358962e-05
"Kai Winding",9.82678677358962e-05
"Men at Large",9.82678677358962e-05
"Planet P Project",9.82678677358962e-05
"Kajagoogoo",9.82678677358962e-05
"Rick Braun",9.82678677358962e-05
"Porno for Pyros",9.82678677358962e-05
"Ruben Studdard",9.82678677358962e-05
"Karen Akers",9.82678677358962e-05
"Ruby Braff",9.82678677358962e-05
"Rick Trevino",9.82678677358962e-05
"Royal Crown Revue",9.82678677358962e-05
"Rupee",9.82678677358962e-05
"Kasabian",9.82678677358962e-05
"Marta SÃ¡nchez",9.82678677358962e-05
"Propellerheads",9.82678677358962e-05
"Kano",9.82678677358962e-05
"Martin Rev",9.82678677358962e-05
"Martha Wainwright",9.82678677358962e-05
"Kavita Krishnamurthy",9.82678677358962e-05
"Wolf Parade",9.82678677358962e-05
"Kathryn Williams",9.82678677358962e-05
"Sara Bareilles",9.82678677358962e-05
"Natalie Grant",9.82678677358962e-05
"Philip Wesley",9.82678677358962e-05
"Nappy Brown",9.82678677358962e-05
"Mass Production",9.82678677358962e-05
"Nat Adderley",9.82678677358962e-05
"mewithoutYou",9.82678677358962e-05
"Chiodos",9.82678677358962e-05
"Red Rat",9.82678677358962e-05
"The Click Five",9.82678677358962e-05
"Neal McCoy",9.82678677358962e-05
"North Mississippi Allstars",9.82678677358962e-05
"Matt Nathanson",9.82678677358962e-05
"El Michels Affair",9.82678677358962e-05
"Norma Jean",9.82678677358962e-05
"Norman Blake",9.82678677358962e-05
"Norman Brown",9.82678677358962e-05
"Mason Jennings",9.82678677358962e-05
"Aly & AJ",9.82678677358962e-05
"OK Go",9.82678677358962e-05
"Railroad Earth",9.82678677358962e-05
"James Blunt",9.82678677358962e-05
"Be Your Own Pet",9.82678677358962e-05
"Zac Brown",9.82678677358962e-05
"Ryan Leslie",9.82678677358962e-05
"Esperanza Spalding",9.82678677358962e-05
"Nick Heyward",9.82678677358962e-05
"Randy Scruggs",9.82678677358962e-05
"The Go! Team",9.82678677358962e-05
"Michelle Williams",9.82678677358962e-05
"Michael Ruff",9.82678677358962e-05
"Randy Waldman",9.82678677358962e-05
"Michael White",9.82678677358962e-05
"Crazy Frog",9.82678677358962e-05
"Opeth",9.82678677358962e-05
"Mclusky",9.82678677358962e-05
"Lecrae",9.82678677358962e-05
"Ratatat",9.82678677358962e-05
"Mike Birbiglia",9.82678677358962e-05
"Me First and the Gimme Gimmes",9.82678677358962e-05
"Ray Anthony",9.82678677358962e-05
"The Motors",9.82678677358962e-05
"The Microphones",9.82678677358962e-05
"Medicine",9.82678677358962e-05
"Nicolette Larson",9.82678677358962e-05
"Meli'sa Morgan",9.82678677358962e-05
"Medwyn Goodall",9.82678677358962e-05
"Ready for the World",9.82678677358962e-05
"The Peasall Sisters",9.82678677358962e-05
"The RH Factor",9.82678677358962e-05
"Ralfi Pagan",9.82678677358962e-05
"Mike Stern",9.82678677358962e-05
"The Expendables",9.82678677358962e-05
"Mingus Big Band",9.82678677358962e-05
"Marconi Union",9.82678677358962e-05
"The Six Parts Seven",9.82678677358962e-05
"Nivea",9.82678677358962e-05
"Mista",9.82678677358962e-05
"Matt Costa",9.82678677358962e-05
"2 Brothers on the 4th Floor",9.82678677358962e-05
"The Naked Brothers Band",9.82678677358962e-05
"The King Khan & BBQ Show",9.82678677358962e-05
"Reckless Kelly",9.82678677358962e-05
"Methods of Mayhem",9.82678677358962e-05
"Donna Lewis",9.82678677358962e-05
"CSS",9.82678677358962e-05
"The Kooks",9.82678677358962e-05
"Mest",9.82678677358962e-05
"Red Simpson",9.82678677358962e-05
"Red Sovine",9.82678677358962e-05
"Off Broadway",9.82678677358962e-05
"Editors",9.82678677358962e-05
"Belanova",9.82678677358962e-05
"Nuclear Assault",9.82678677358962e-05
"Old 97's",9.82678677358962e-05
"Nuyorican Soul",9.82678677358962e-05
"Old Crow Medicine Show",9.82678677358962e-05
"Olga TaÃ±Ã³n",9.82678677358962e-05
"Klaxons",9.82678677358962e-05
"Michel Berger",9.82678677358962e-05
"The Matches",9.82678677358962e-05
"The National",9.82678677358962e-05
"The Moldy Peaches",9.82678677358962e-05
"The Subdudes",9.82678677358962e-05
"The Outfield",9.82678677358962e-05
"The Mooney Suzuki",9.82678677358962e-05
"A Skylit Drive",9.82678677358962e-05
"Mika",9.82678677358962e-05
"Corbin Bleu",9.82678677358962e-05
"Madina Lake",9.82678677358962e-05
"Collie Buddz",9.82678677358962e-05
"3LW",9.82678677358962e-05
"The New Pornographers",9.82678677358962e-05
"The String Cheese Incident",9.82678677358962e-05
"Anita Ward",9.82678677358962e-05
"The Motels",9.82678677358962e-05
"Dance Gavin Dance",9.82678677358962e-05
"Off with Their Heads",9.82678677358962e-05
"The Tractors",9.82678677358962e-05
"The Pietasters",9.82678677358962e-05
"The Verve Pipe",9.82678677358962e-05
"Sugarland",9.82678677358962e-05
"The Witnesses",9.82678677358962e-05
"Mike Shinoda",9.82678677358962e-05
"Ingrid Michaelson",9.82678677358962e-05
"MoKenStef",9.82678677358962e-05
"The Rockin' Berries",9.82678677358962e-05
"The Ocean Blue",9.82678677358962e-05
"Anthony B",9.82678677358962e-05
"Moloko",9.82678677358962e-05
"The Cave Singers",9.82678677358962e-05
"The Walkmen",9.82678677358962e-05
"The Royal Guardsmen",9.82678677358962e-05
"The Power Station",9.82678677358962e-05
"The Samples",9.82678677358962e-05
"Thrice",9.82678677358962e-05
"Anouk",9.82678677358962e-05
"Mindless Self Indulgence",9.82678677358962e-05
"The Salsoul Orchestra",9.82678677358962e-05
"Adema",9.82678677358962e-05
"Minus the Bear",9.82678677358962e-05
"The Rembrandts",9.82678677358962e-05
"Miroslav Vitous",9.82678677358962e-05
"Mirwais",9.82678677358962e-05
"Adriana Calcanhotto",9.82678677358962e-05
"12 Stones",9.82678677358962e-05
"Against Me!",9.82678677358962e-05
"Luke Bryan",9.82678677358962e-05
"Mother Love Bone",9.82678677358962e-05
"Miri Ben-Ari",9.82678677358962e-05
"Tito Nieves",9.82678677358962e-05
"The Sounds",9.82678677358962e-05
"Al Hirt",9.82678677358962e-05
"As I Lay Dying",9.82678677358962e-05
"Flight of the Conchords",9.82678677358962e-05
"Tom Russell",9.82678677358962e-05
"Thelma Houston",9.82678677358962e-05
"Alcatrazz",9.82678677358962e-05
"Albertina Walker",9.82678677358962e-05
"Alex Bugnon",9.82678677358962e-05
"Brian Poole & the Tremeloes",9.82678677358962e-05
"Mr. Scruff",9.82678677358962e-05
"Brian Tyler",9.82678677358962e-05
"Brian Culbertson",9.82678677358962e-05
"Camila",9.82678677358962e-05
"The Bucketheads",9.82678677358962e-05
"Girls Aloud",9.82678677358962e-05
"The Raconteurs",9.82678677358962e-05
"Chrisette Michele",9.82678677358962e-05
"Cabas",9.82678677358962e-05
"Flyleaf",9.82678677358962e-05
"Buckcherry",9.82678677358962e-05
"Magnus Karlsson",9.82678677358962e-05
"Buddy Emmons",9.82678677358962e-05
"MGMT",9.82678677358962e-05
"Bring Me the Horizon",9.82678677358962e-05
"Joe Arroyo",9.82678677358962e-05
"Basshunter",9.82678677358962e-05
"Hellyeah",9.82678677358962e-05
"Dailey & Vincent",9.82678677358962e-05
"Gustavo Cerati",9.82678677358962e-05
"Daniel Powter",9.82678677358962e-05
"Melody Gardot",9.82678677358962e-05
"Gilbert O'Sullivan",9.82678677358962e-05
"Matt and Kim",9.82678677358962e-05
"Cold War Kids",9.82678677358962e-05
"The Gaslight Anthem",9.82678677358962e-05
"Witch",9.82678677358962e-05
"Miley Cyrus",9.82678677358962e-05
"The Bird and the Bee",9.82678677358962e-05
"The Wreckers",9.82678677358962e-05
"HammerFall",9.82678677358962e-05
"Veil of Maya",9.82678677358962e-05
"Hot Chip",9.82678677358962e-05
"Hardline",9.82678677358962e-05
"Fred Anderson",9.82678677358962e-05
"Damn Yankees",9.82678677358962e-05
"Maktub",9.82678677358962e-05
"Glass Candy",9.82678677358962e-05
"MaxÃ¯mo Park",9.82678677358962e-05
"Hayes Carll",9.82678677358962e-05
"Rogue Wave",9.82678677358962e-05
"Jason Isbell",9.82678677358962e-05
"Colbie Caillat",9.82678677358962e-05
"Kat DeLuna",9.82678677358962e-05
"Justin Townes Earle",9.82678677358962e-05
"Dangerous Toys",9.82678677358962e-05
"Daughtry",9.82678677358962e-05
"Dalis Car",9.82678677358962e-05
"Saving Abel",9.82678677358962e-05
"Stuff",9.82678677358962e-05
"Ocean",9.82678677358962e-05
"Taio Cruz",9.82678677358962e-05
"Frightened Rabbit",9.82678677358962e-05
"Hepcat",9.82678677358962e-05
"4Him",9.82678677358962e-05
"Marcy Playground",9.82678677358962e-05
"Animotion",9.82678677358962e-05
"St. Vincent",9.82678677358962e-05
"A Taste of Honey",9.82678677358962e-05
"A.R. Rahman",9.82678677358962e-05
"Sun Kil Moon",9.82678677358962e-05
"Rhiannon Giddens",9.82678677358962e-05
"The Vogues",9.82678677358962e-05
"Subhumans",9.82678677358962e-05
"The Vines",9.82678677358962e-05
"The Subways",9.82678677358962e-05
"APB",9.82678677358962e-05
"The Waitresses",9.82678677358962e-05
"Acoustic Alchemy",9.82678677358962e-05
"MÃ³nica Naranjo",9.82678677358962e-05
"Crookers",9.82678677358962e-05
"Yonder Mountain String Band",9.82678677358962e-05
"Monica Zetterlund",9.82678677358962e-05
"Monty Alexander",9.82678677358962e-05
"The Weakerthans",9.82678677358962e-05
"Yarbrough & Peoples",9.82678677358962e-05
"Theory of a Deadman",9.82678677358962e-05
"April Wine",9.82678677358962e-05
"Acceptance",9.82678677358962e-05
"Tiger Army",9.82678677358962e-05
"Buckethead",9.82678677358962e-05
"Afro-Cuban All Stars",9.82678677358962e-05
"Against All Authority",9.82678677358962e-05
"Arch Enemy",9.82678677358962e-05
"After 7",9.82678677358962e-05
"Mr. Big",9.82678677358962e-05
"Mother Earth",9.82678677358962e-05
"Aqua",9.82678677358962e-05
"Ziggy Marley & the Melody Makers",9.82678677358962e-05
"Taken by Trees",9.82678677358962e-05
"Dirty Heads",9.82678677358962e-05
"Tiny Tim",9.82678677358962e-05
"Aim",9.82678677358962e-05
"Afro Celt Sound System",9.82678677358962e-05
"Aida Cuevas",9.82678677358962e-05
"Tomahawk",9.82678677358962e-05
"Metro Station",9.82678677358962e-05
"The Fratellis",9.82678677358962e-05
"Todd Snider",9.82678677358962e-05
"Brainstorm",9.82678677358962e-05
"My Life with the Thrill Kill Kult",9.82678677358962e-05
"Mushroomhead",9.82678677358962e-05
"Aldo Nova",9.82678677358962e-05
"The Infamous Stringdusters",9.82678677358962e-05
"Mr. Mister",9.82678677358962e-05
"Alain Bashung",9.82678677358962e-05
"Mya",9.82678677358962e-05
"TonÃ©x",9.82678677358962e-05
"Brick",9.82678677358962e-05
"Brian Blade",9.82678677358962e-05
"Bronski Beat",9.82678677358962e-05
"The Bravery",9.82678677358962e-05
"Joshua Radin",9.82678677358962e-05
"Britny Fox",9.82678677358962e-05
"Seether",9.82678677358962e-05
"The Brooklyn Tabernacle Choir",9.82678677358962e-05
"Aslan",9.82678677358962e-05
"Bulletboys",9.82678677358962e-05
"Stone Sour",9.82678677358962e-05
"Jamey Johnson",9.82678677358962e-05
"Reik",9.82678677358962e-05
"Strangefolk",9.82678677358962e-05
"Breakwater",9.82678677358962e-05
"Buddy Tate",9.82678677358962e-05
"David Ball",9.82678677358962e-05
"YACHT",9.82678677358962e-05
"Eric Church",9.82678677358962e-05
"Jordan Pruitt",9.82678677358962e-05
"Strunz & Farah",9.82678677358962e-05
"Strawberry Switchblade",9.82678677358962e-05
"Katharine McPhee",9.82678677358962e-05
"Danity Kane",9.82678677358962e-05
"CKY",9.82678677358962e-05
"Atlas Sound",9.82678677358962e-05
"David Benoit",9.82678677358962e-05
"Buck-O-Nine",9.82678677358962e-05
"Strike Anywhere",9.82678677358962e-05
"Ryan Bingham",9.82678677358962e-05
"David Bromberg",9.82678677358962e-05
"Shiny Toy Guns",9.82678677358962e-05
"Buddy DeFranco",9.82678677358962e-05
"Buddy Greco",9.82678677358962e-05
"Five Finger Death Punch",9.82678677358962e-05
"Buster Brown",9.82678677358962e-05
"Bushman",9.82678677358962e-05
"Jason Derulo",9.82678677358962e-05
"Burial",9.82678677358962e-05
"Yeasayer",9.82678677358962e-05
"David Cross",9.82678677358962e-05
"Burzum",9.82678677358962e-05
"C.W. McCall",9.82678677358962e-05
"The Menzingers",9.82678677358962e-05
"Camouflage",9.82678677358962e-05
"Cute Is What We Aim For",9.82678677358962e-05
"Guaco",9.82678677358962e-05
"H-Town",9.82678677358962e-05
"Guttermouth",9.82678677358962e-05
"Memphis May Fire",9.82678677358962e-05
"Gianluca Grignani",9.82678677358962e-05
"OneRepublic",9.82678677358962e-05
"Glenn Frey",9.82678677358962e-05
"Hercules & Love Affair",9.82678677358962e-05
"Girl Talk",9.82678677358962e-05
"Caviar",9.82678677358962e-05
"Gary McFarland",9.82678677358962e-05
"H2O",9.82678677358962e-05
"Glenn Lewis",9.82678677358962e-05
"The Dodos",9.82678677358962e-05
"Missy Higgins",9.82678677358962e-05
"Mal Waldron",9.82678677358962e-05
"Godspeed You! Black Emperor",9.82678677358962e-05
"Cascada",9.82678677358962e-05
"Teenage Bottlerocket",9.82678677358962e-05
"The Maine",9.82678677358962e-05
"Dan Hill",9.82678677358962e-05
"The Cribs",9.82678677358962e-05
"Dan Tyminski",9.82678677358962e-05
"Jack's Mannequin",9.82678677358962e-05
"Gogol Bordello",9.82678677358962e-05
"Within Temptation",9.82678677358962e-05
"The Felice Brothers",9.82678677358962e-05
"Golden Smog",9.82678677358962e-05
"Hella",9.82678677358962e-05
"HÃ©ctor Montemayor",9.82678677358962e-05
"Marcus Roberts",9.82678677358962e-05
"Marc Dorsey",9.82678677358962e-05
"Dane Cook",9.82678677358962e-05
"The Manhattan Transfer",9.82678677358962e-05
"Daryl Coley",9.82678677358962e-05
"Yael NaÃ¯m",9.82678677358962e-05
"Hezekiah Walker",9.82678677358962e-05
"Glenn Jones",9.82678677358962e-05
"Hi-Five",9.82678677358962e-05
"Daniel O'Donnell",9.82678677358962e-05
"Marc Broussard",9.82678677358962e-05
"William Clarke",9.82678677358962e-05
"Winger",9.82678677358962e-05
"Darkthrone",9.82678677358962e-05
"Xavier Rudd",9.82678677358962e-05
"Yami Bolo",9.82678677358962e-05
"Yellowjackets",9.82678677358962e-05
"Yellowcard",9.82678677358962e-05
"Joel Rafael",9.82678677358962e-05
"Z.Z. Hill",9.82678677358962e-05
"Ryan Cabrera",9.82678677358962e-05
"Zakk Wylde",9.82678677358962e-05
"Gheorghe Zamfir",9.82678677358962e-05
"Zion & Lennox",9.82678677358962e-05
"ZhanÃ©",9.82678677358962e-05
"Brandon Heath",9.82678677358962e-05
"The Black Angels",9.82678677358962e-05
"Portugal. The Man",9.82678677358962e-05
"Ane Brun",9.82678677358962e-05
"Gojira",9.82678677358962e-05
"Paris Hilton",9.82678677358962e-05
"Boys Like Girls",9.82678677358962e-05
"Born of Osiris",9.82678677358962e-05
"Newton Faulkner",9.82678677358962e-05
"Crystal Castles",9.82678677358962e-05
"Volbeat",9.82678677358962e-05
"Motionless in White",9.82678677358962e-05
"As Blood Runs Black",9.82678677358962e-05
"We the Kings",9.82678677358962e-05
"Jordin Sparks",9.82678677358962e-05
"Kellie Pickler",9.82678677358962e-05
"Corinne Bailey Rae",9.82678677358962e-05
"Gary Bartz",9.82678677358962e-05
"The Antlers",9.82678677358962e-05
"Gravity Kills",9.82678677358962e-05
"Frida",9.82678677358962e-05
"From First to Last",9.82678677358962e-05
"Enuff Z'nuff",9.82678677358962e-05
"Palomo",9.82678677358962e-05
"Alexander Robotnick",9.82678677358962e-05
"Spacehog",9.82678677358962e-05
"Alien Ant Farm",9.82678677358962e-05
"Sharon Shannon",9.82678677358962e-05
"Steelheart",9.82678677358962e-05
"Travis Barker",9.82678677358962e-05
"Tracey Ullman",9.82678677358962e-05
"Allure",9.82678677358962e-05
"Trevor Jones",9.82678677358962e-05
"Troop",9.82678677358962e-05
"TÃ©lÃ©popmusik",9.82678677358962e-05
"Paul Gilbert",9.82678677358962e-05
"Slide Hampton",9.82678677358962e-05
"Slaid Cleaves",9.82678677358962e-05
"Paul Kelly",9.82678677358962e-05
"Anberlin",9.82678677358962e-05
